id,FTP,Seg1_1,Seg1,pwr_20min,pwr_60min,pwr_10min,pwr_90min,bikeweight_kg,age_under40,gender,attempt_date,act_title,Has_HeartRate,first_bikeCPU_brand,second_CPU_brand
168,2.606646353,2589.463975,5119.342405,4.10118099,2.644084685,3.875616507,2.456996807,10.12674465,0,0,2022-11-13,???????? ?????? ???????????? ???????? ???????????? ???????? ?????????? ,0,Garmin,Garmin
169,2.598760559,3149.360119,4764.98277,3.324666202,2.594691122,3.023285512,2.205725328,8.66727129,1,0,2022-01-27,Night Ride,1,Other,Other
170,2.935744091,1438.745821,4566.097033,4.016893044,3.487267405,3.249095141,2.286503216,12.14396776,0,0,2021-02-07,Morning Ride,1,Other,Wahoo
171,3.082311381,3047.319456,4603.907072,3.436435238,2.459691486,3.516497215,2.591425122,9.427647194,1,0,2021-02-13,The Geely Jeddah 50km,1,Bryton,Wahoo
172,2.412379439,2732.496637,4679.19253,3.016324244,2.434795644,2.670768244,2.156593765,7.637050129,1,1,2021-07-19,???????? ???????? ???????? ????????,1,Other,Garmin
173,4.394894177,2314.656404,4245.929523,3.011393161,2.201247022,3.413697787,2.479913409,7.772010446,1,0,2021-04-28,Evening Ride,1,Not using,Not using
174,3.752108629,2145.949092,2879.500646,4.132545283,3.546637447,4.076512918,3.119218952,9.375895298,0,0,2021-03-31,"01/15/2014 Jeddah, Makkah Province, Saudi Arabia",1,Wahoo,Garmin
175,3.159190758,2730.777869,5165.701763,2.2199409,2.258176244,3.307063871,1.533439461,9.728495397,1,0,2022-05-26,Evening Ride,1,Garmin,Garmin
176,5.001779389,1918.287601,4116.093214,3.578200304,3.290205141,5.03612162,2.396895952,12.33962118,0,1,2021-04-22,Evening Ride,1,Wahoo,Garmin
177,3.679095008,2267.523367,4443.494264,3.351262619,2.96373793,4.094100227,2.559153082,8.458043344,0,1,2021-12-25,Morning Ride,1,Bryton,Wahoo
178,4.590928828,2313.492237,3968.975268,4.157807209,3.71962026,4.479705795,2.071434382,10.40915663,0,0,2021-01-24,?????????????? ???????????? 38 ???????? ?????????????? ???????? ???? ???????? ????????????????,1,Wahoo,Wahoo
179,3.364331357,2712.257229,3990.97331,3.929242636,3.397079798,3.945760974,2.976018675,9.237211824,0,0,2020-12-18,Evening Ride,1,Wahoo,Other
180,3.154752576,2837.754423,4435.821662,2.976889067,2.436449842,2.990751598,1.690654902,10.5468102,1,0,2022-04-15,??????????,0,Not using,Not using
181,4.093857546,1489.840352,4038.941031,4.854652467,3.76373973,4.890418723,2.538425618,9.420308882,0,0,2020-12-08,Getting ready for the race!,1,Garmin,Garmin
182,3.356038346,2864.002493,4525.387041,2.679548427,2.743788039,3.84027115,1.981742302,9.076073307,1,0,2022-06-10,?????????? ?????? ???????????? ???????????? ,1,Bryton,Wahoo
183,3.785079527,2020.991986,2979.213083,4.527909013,3.663932776,4.26424663,2.542387361,9.916320809,0,0,2021-04-28,Evening Ride,1,Not using,Not using
184,2.699402435,2812.149386,4468.367413,1.649342785,2.214062571,2.506226176,2.438009141,9.701164791,1,0,2022-04-25,Afternoon Ride,1,Bryton,Bryton
185,2.79912823,3268.299507,4802.761968,2.643229162,2.790628748,3.166493725,2.484016161,7.796633177,1,1,2022-05-09,Evening Ride,1,Bryton,Bryton
186,3.695639859,2885.143656,4014.293012,3.661028839,3.249373502,4.488943714,3.235898855,7.229193585,0,0,2022-07-20,Morning Ride,1,Bryton,Garmin
187,5.042414879,2097.849968,3630.369631,4.085771038,2.94371265,4.555475441,3.136761044,8.153386538,1,0,2022-05-04,Morning Ride,1,Other,Garmin
188,2.804782339,3052.285685,4380.608593,3.139742061,2.981754339,4.072712075,2.080095871,5.996231999,0,1,2022-11-05,?????????? ?????????? ???????? ??????????,1,Bryton,Garmin
189,3.929329893,1967.278161,4763.035951,3.319736637,2.632494369,3.728754925,2.185544132,9.432116986,0,0,2022-08-13,Geely|jeddah|race ,1,Bryton,Bryton
190,3.330249957,3197.116408,4097.53623,2.393511047,2.339273334,3.162800404,2.267811587,10.42132032,1,0,2022-04-01,Morning Ride,1,Not using,Not using
191,3.944780923,2127.729635,5006.321464,3.591722294,3.258462901,5.070493956,2.600949506,10.38901485,0,0,2021-12-06,Afternoon Ride,1,Wahoo,Garmin
192,4.651018817,1608.677002,3838.829221,4.368409585,3.80590414,5.103849073,2.62515515,9.14601959,1,0,2022-04-23,Jeddah 50 Challenge,0,Garmin,Garmin
193,2.990771352,2397.260457,4580.871944,3.867724857,2.792865475,3.617892328,2.87220231,10.3744661,1,1,2022-08-12,Night Ride,0,Bryton,Garmin
194,4.974330778,2189.042013,3648.488226,4.025404665,3.421226557,5.317684973,2.878735493,8.359355137,0,0,2021-09-18,Morning Ride,1,Other,Garmin
195,2.73144402,2846.729973,4996.983573,2.365404809,2.923885549,3.250859766,2.454956771,9.52657594,1,0,2021-01-16,Mixed ride,0,Other,Wahoo
196,3.421681321,2242.790196,4897.233597,3.249725904,3.29468597,4.482048995,2.512354005,10.26946591,1,1,2021-01-06,Morning Ride,1,Bryton,Not using
197,4.031907635,2647.410676,4006.731967,2.960130263,3.268083414,3.740483721,2.356674553,9.490627288,1,1,2021-12-24,Morning Ride,1,Garmin,Garmin
198,3.706277018,2644.889237,4884.056512,3.341588132,2.988203012,4.114783773,2.731364184,8.790621758,0,1,2021-10-29,Morning Ride,1,Garmin,Not using
199,1.941808668,2998.805294,4519.112692,2.942244408,2.197480932,2.512650445,1.806390203,8.993342101,0,1,2021-07-31,Night Ride,1,Other,Wahoo
200,4.918716351,1899.533964,3362.997082,4.844485316,4.676597606,5.012653881,3.281201447,8.363770049,0,0,2021-04-18,Morning Ride,1,Garmin,Garmin
201,4.594633755,1892.502069,3751.250983,3.835016419,3.683970306,4.94135894,3.200878152,8.179394458,0,0,2021-11-24,Jelly jeddah race 2019,1,Wahoo,Wahoo
202,3.314234031,2774.322991,4363.086238,3.065442381,2.932594782,3.55623102,2.488308341,9.753641949,1,0,2021-08-14,Evening Ride,1,Bryton,Garmin
203,1.744148318,3530.697994,5043.30483,2.717730657,2.355367783,2.931834081,1.997028793,7.677663754,1,1,2022-04-01,Evening Ride,1,Not using,Not using
204,3.506777979,2706.445428,4478.77228,2.710095252,3.275955753,3.49577979,2.041298876,10.77790105,1,0,2022-01-31,Afternoon Ride,1,Garmin,Wahoo
205,2.645048043,2743.835767,5034.329534,3.118957835,2.871381156,3.337595046,2.454122689,10.28622789,0,1,2022-09-05,Evening Ride,1,Other,Wahoo
206,4.026421766,1412.802341,4354.968561,4.846730512,3.766499515,5.101296217,2.867681493,7.001007696,0,0,2021-10-23,Morning Ride,1,Garmin,Garmin
207,3.266654769,2823.557588,4008.764559,3.259037658,2.785882621,3.460096083,2.772896891,8.187485246,0,0,2022-08-20,Morning Ride,1,Not using,Not using
208,4.053845752,1748.134447,4394.586877,3.309018054,2.707718282,3.789287925,1.893365409,9.341005533,1,1,2020-12-13,Mezo,0,Wahoo,Wahoo
209,4.911069743,2007.151799,4506.703147,3.684706653,2.637656226,4.12526336,2.825997872,10.6425871,0,1,2021-10-16,Karga sa tago :D huhuhu ,1,Garmin,Garmin
210,4.235383247,2038.351686,3870.715284,4.292341992,3.483554732,4.49318201,2.443954053,7.121222588,1,0,2022-10-01,Cycling madness solo on roads in Saudi Arabia ,0,Garmin,Not using
211,4.726199819,2430.939868,3988.738287,3.801251695,3.326354412,4.508972936,2.671059286,10.41034901,0,0,2022-11-07,Night Ride,0,Wahoo,Wahoo
212,3.504389955,2963.71892,3953.084449,3.565136728,2.683735665,3.354713097,3.100467102,9.585535964,1,0,2020-12-03,Morning Ride,1,Wahoo,Wahoo
213,3.874441569,1983.371075,3341.013089,3.438186444,3.291835422,3.667403097,3.029223692,9.596880982,1,0,2021-09-01,Evening Ride,1,Bryton,Wahoo
214,3.150924634,2397.174039,4757.077537,3.286040615,3.18189356,3.703764724,2.313797324,8.041740978,1,1,2022-07-11,Evening Ride,0,Bryton,Other
215,4.190142928,1648.419694,3942.370941,4.559171128,3.697830989,4.325934952,3.281902369,13.00220159,0,0,2022-08-11,Morning ride man biking ,1,Garmin,Garmin
216,3.637663722,2271.267644,4288.697265,3.682289364,3.494075706,3.473760048,2.438933625,11.76069338,0,1,2021-12-03,Afternoon Ride,1,Bryton,Bryton
217,3.195849441,2790.610596,4886.032074,3.784406983,3.156594946,4.309605821,2.049822244,6.807524657,1,0,2021-04-04,Morning Ride,1,Wahoo,Wahoo
218,3.997277115,2446.164903,4725.903601,3.364623264,2.795077479,4.154193163,2.714736647,8.504714713,0,1,2022-08-08,Evening Run,0,Bryton,Not using
219,3.222953295,2728.060309,3621.381424,3.279155311,3.10939029,3.414162363,2.635999958,10.02963045,1,1,2021-02-21,Afternoon Ride,1,Not using,Not using
220,3.714625758,2364.989633,4390.012174,3.469080075,3.084749909,3.585404036,2.366531111,9.297283634,0,0,2020-11-14,Evening Ride,1,Bryton,Bryton
221,3.136785633,2353.279084,4561.631267,3.124914342,2.632900986,4.468105056,2.807348026,7.380118212,1,0,2021-06-16,Night Ride,1,Bryton,Bryton
222,3.178860111,2619.5869,3769.820699,3.492842018,3.363204749,3.691843854,2.865867031,8.427449432,0,0,2020-11-26,3:30 con Patrice por Obhur con 3x12'R3 W/10'R1-2,1,Garmin,Garmin
223,5.276847943,1331.247915,3506.134796,4.272287242,3.916641064,4.946333944,3.101159258,8.23186978,0,1,2022-07-10,Night Ride,1,Garmin,Not using
224,2.772018674,2242.823255,3939.799035,3.274588993,3.157311395,3.305146748,2.106877929,10.46182415,1,1,2021-06-06,Need for Speed,1,Other,Garmin
225,2.936044059,2596.10213,4567.234001,2.800170379,2.697328073,3.509220991,2.841489792,6.692023703,1,0,2021-05-24,Evening Ride,1,Other,Garmin
226,2.315653814,2673.035432,4044.613622,3.221524176,3.111539576,3.007482546,2.585760747,8.405974708,1,1,2022-09-05,Jeedah 2,1,Not using,Not using
227,2.948095987,2431.988639,4219.035735,3.344819453,3.258282585,2.736429104,2.031677103,9.535174573,1,1,2022-05-03,Evening Ride,1,Not using,Not using
228,3.856699048,1800.722411,4121.097871,3.778816529,2.936786985,3.872284499,2.541053235,12.67032633,1,0,2021-09-22,Evening Ride,0,Bryton,Garmin
229,4.184890114,2368.631785,3514.613133,3.430910493,3.457566804,3.932346587,3.252701936,9.918523319,1,0,2021-03-16,Afternoon Ride,1,Bryton,Wahoo
230,4.63719946,1891.07418,4216.851967,3.816992623,3.376415363,4.417870478,2.267127837,10.97401344,0,1,2021-02-04,Evening Ride,1,Other,Garmin
231,4.230070091,2189.413401,4503.44569,3.524125304,3.124999759,4.34878114,1.814621676,10.48394959,0,0,2021-08-26,?????????????? ???????????? Jeddah Cyclist,1,Wahoo,Not using
232,4.08029198,2457.554455,4816.356393,3.806000896,3.721894085,5.070465522,2.350773647,6.527970281,0,0,2021-05-06,Evening Activity,0,Wahoo,Wahoo
233,5.474445695,1245.659986,3708.992425,4.540035897,3.084616111,5.300683989,3.733577457,10.17393191,0,0,2021-07-13,Evening Ride,0,Bryton,Not using
234,3.972894186,2710.698036,3907.045405,3.608359886,3.342296961,4.293643739,2.991318421,7.498300168,1,0,2021-03-10,Morning Ride,0,Other,Garmin
235,3.195458534,3004.960197,4042.955968,3.228847743,3.010030076,3.993240503,2.910928196,5.099330226,0,0,2022-03-11,Morning Ride,1,Other,Not using
236,3.998005074,2485.162393,4766.690402,3.959775464,3.019799709,4.801523184,2.298925881,9.40381858,0,1,2021-04-11,With Jeddah Speeder,1,Other,Garmin
237,3.066850743,2726.097795,4214.530288,3.613703189,3.048590959,3.632459321,2.580715349,7.954954974,1,1,2022-02-26,Morning Ride,1,Not using,Not using
238,4.297752962,1950.44514,3492.211393,4.0002089,3.338373941,4.614861508,2.991430646,11.5517885,0,1,2021-06-14,Night Ride,1,Wahoo,Wahoo
239,3.611206591,2398.261537,4216.387381,3.452759122,3.550362332,3.867132692,2.593260563,10.20132572,0,1,2021-01-18,???????????? ???????????? ??????,1,Bryton,Wahoo
240,3.449582263,2515.534851,5069.661931,3.22133161,2.381804224,3.986336461,1.969300529,8.798048039,1,1,2021-07-10,???????? ?????????? ???? ???????? ????????,1,Bryton,Garmin
241,4.464476171,2124.348911,3592.292719,3.760050339,3.670746076,4.589989613,3.21555135,8.094151611,0,0,2022-05-14,Evening Ride,1,Wahoo,Not using
242,4.826892762,2708.543485,3686.544813,3.901427789,2.954863827,4.35515288,3.371381842,10.16799463,1,0,2021-05-17,Evening Ride,1,Wahoo,Wahoo
243,4.241118436,2143.530691,3971.335908,3.246667266,3.380800391,3.951901886,3.440694417,8.65553061,1,1,2022-08-18,Evening Ride,1,Wahoo,Wahoo
244,3.127056747,2410.011303,4802.792315,2.872191212,2.495054376,3.394873598,1.913981529,8.145235847,0,0,2022-01-05,Evening Ride,0,Garmin,Garmin
245,6.454213161,1735.447582,2972.792518,5.233002653,4.297911748,5.909593414,3.314968565,10.12118845,0,0,2022-03-08,"Half launcher, half speeder day.. First time speeder team woo-hoo! ",1,Not using,Not using
246,4.342865893,2275.599707,3627.439383,3.860710123,3.768655816,4.59472798,3.102571957,8.097816403,0,0,2021-07-14,Mazin azzahrani ,1,Wahoo,Not using
247,3.001069795,2949.032933,5259.298276,2.492584585,2.339884287,3.288512214,1.633238222,9.673934937,1,1,2022-10-24,Evening Ride,1,Garmin,Garmin
248,3.023395277,3022.30974,3540.325564,3.15046216,2.782004903,3.224734369,2.676355121,8.175211755,1,1,2021-01-17,Evening Ride,1,Wahoo,Garmin
249,3.958150684,1814.510417,4098.101689,3.611697202,2.862140852,3.233738358,3.131599199,9.949790112,0,1,2022-08-22,Night Ride,0,Not using,Not using
250,3.160199307,2871.434845,3961.533676,2.200142759,3.015783401,2.91918378,2.503128144,6.999019453,1,1,2022-09-12,Night Ride,1,Not using,Not using
251,3.634834299,1877.543925,4539.13277,4.166986714,3.695789062,4.496426414,2.301553023,9.706401134,0,0,2021-12-21, flag: Saudi Arabia Happy National Day red heart ,1,Wahoo,Other
252,2.803915794,2458.683913,4769.206747,3.445358129,3.165702613,3.322028969,2.926357992,9.526873864,1,0,2021-12-26,Evening Ride,1,Other,Not using
253,2.878607464,2852.596464,4465.876435,3.864186604,3.174037993,3.770242007,3.243541247,7.75561173,1,0,2022-07-12,Evening Ride,1,Wahoo,Bryton
254,3.533806518,2157.495993,4698.3922,3.217339699,2.416991602,3.45249077,3.104697253,8.155126175,1,0,2021-06-09,Evening Ride,0,Garmin,Garmin
255,3.845642874,2053.259475,4519.771561,3.343943122,3.03159564,3.921538703,2.577941628,9.744054688,0,1,2021-10-14,Night Ride,1,Not using,Not using
256,3.98633535,1935.362696,4259.061039,4.517197118,3.778367623,4.104902353,3.043528464,9.905963371,0,0,2020-12-14,Evening Ride,1,Other,Wahoo
257,2.757211866,2626.978218,5449.968099,3.007342155,2.099535369,2.983014982,2.189509604,9.129870689,0,1,2021-07-06,Evening Ride,0,Garmin,Wahoo
258,2.948298437,2903.091767,3427.74855,2.876908802,2.879662444,3.103403689,3.015247499,9.706491987,1,1,2022-04-13,Night Ride ?????????? ???????? ?????????? ???????? ?????????? ???????? ?????? ?????? ?????????? ,1,Bryton,Wahoo
259,1.713086863,3429.33029,4758.43193,2.878606204,2.99392415,3.17152803,2.035139242,6.076513313,0,0,2021-12-03,Evening Ride,1,Bryton,Garmin
260,4.911642095,1820.903074,2872.144563,4.68362476,3.988992843,4.60586053,3.374239778,10.71545972,0,0,2022-05-28,Evening Ride,1,Bryton,Garmin
261,4.668630932,2124.08902,3683.133536,3.305836068,2.793688016,3.63641439,2.772786968,9.159369191,0,0,2022-04-02,?????????? ?????? ???????? ?????? ??????????????,1,Wahoo,Wahoo
262,1.38968469,3358.704641,5261.390825,2.151937161,1.876706051,2.232625973,2.309743734,8.657085056,1,1,2021-05-05,Morning Ride with | Jeddah cyclists | 3 May,1,Other,Wahoo
263,3.72826168,1664.076633,4115.695623,4.718466396,4.021987786,5.1536435,2.968941415,8.325010062,1,0,2021-09-04,Night Ride,1,Other,Garmin
264,3.25508368,2558.025953,4362.897469,3.548293086,3.516218429,3.396045184,2.768310808,10.88665268,0,0,2021-04-09,Evening Ride,1,Wahoo,Wahoo
265,3.04279863,2227.264613,4182.160157,3.829088506,3.720657254,4.172448646,2.261455305,7.585918431,0,0,2020-11-18,Evening Ride,1,Other,Garmin
266,3.864879504,2431.288144,4054.01382,2.814351147,2.860189539,3.63138597,3.029258273,9.795494199,0,0,2022-01-08,Mittagsradfahrt,1,Garmin,Garmin
267,4.176244543,2951.931252,4093.917471,3.202400065,2.765335243,4.079333997,2.862782616,9.280777625,1,1,2022-06-09,Evening Ride,0,Not using,Not using
268,2.653021261,3448.464244,4499.543753,2.830906663,2.568020467,3.183887693,2.808281784,9.521359562,1,1,2021-11-25,Evening Ride,0,Other,Wahoo
269,2.926790846,2724.717207,4736.473915,3.021048451,2.70113064,3.464752887,2.393354072,9.524527302,1,0,2021-08-19,?????? ?????? ?????????????? ?????????? ?????????? ?????? ????????,1,Wahoo,Garmin
270,3.226998994,2948.928121,4245.507917,2.977488215,2.521574525,3.026616117,2.296500951,9.374812693,0,1,2022-03-08,Evening Ride,1,Bryton,Garmin
271,2.214973276,3427.745574,4578.31438,2.761073203,2.670383924,2.761965272,2.008959351,9.583234749,1,1,2020-12-08,Evening Ride,0,Wahoo,Wahoo
272,2.797583351,2566.626223,4615.062944,3.519150101,2.966984906,3.665462995,1.814440647,7.529370883,1,0,2020-12-10,Night Ride,0,Other,Not using
273,3.219847149,3049.589302,4375.529388,3.034788488,3.075961159,2.948183604,1.512221239,11.10185397,1,0,2022-09-06,Morning Ride,1,Wahoo,Wahoo
274,3.657691944,1759.754729,3737.025946,3.643255253,3.21899357,3.938872119,2.850554708,7.370430314,0,1,2021-07-06,Night Ride,1,Garmin,Garmin
275,3.847915921,2061.152313,3973.508291,3.453673908,3.09257478,3.883084591,2.807968309,11.63003078,0,1,2021-02-03,Evening Ride,1,Wahoo,Not using
276,5.031248494,1614.438792,3424.09031,4.605541509,4.308836693,5.310138575,2.917292787,8.746733211,0,0,2021-02-08,Evening Ride,0,Wahoo,Wahoo
277,3.253370109,2322.430483,4661.220556,2.827925393,2.459568648,3.424517697,2.458028382,9.477474232,0,0,2022-09-09,Evening Ride,1,Bryton,Bryton
278,3.68977663,2128.621292,4625.618408,3.711075129,2.940346713,3.542176275,2.767205742,8.812074953,0,1,2021-06-02,Evening Ride,0,Garmin,Garmin
279,2.677766161,2745.610662,4792.692403,3.254065764,2.941739576,3.322050633,3.114175894,7.313308265,0,0,2022-01-04,Morning Ride,1,Other,Wahoo
280,3.806639013,2565.251925,3806.898116,3.639887253,3.765789065,4.158445742,2.718718693,10.33985169,0,1,2022-10-19,???? ?????? ???????? ?????????? ??????????,1,Wahoo,Wahoo
281,2.624421082,3228.230999,5075.005893,2.309148202,2.317086484,3.000765378,1.843317538,9.841451734,0,1,2021-09-13,Morning Ride,1,Other,Wahoo
282,2.542091639,3202.217082,4190.935254,2.701654577,2.825373371,2.573061815,2.292821267,7.44239375,0,0,2022-01-10,Afternoon Ride,1,Other,Garmin
283,2.40313413,3074.24312,5070.645505,2.223965109,2.121019202,2.329812834,1.84993686,10.04082749,0,0,2021-06-06,Evening Ride,1,Wahoo,Wahoo
284,3.595233742,2545.785491,4917.874117,3.944638594,3.251095493,4.030698441,1.68938447,7.021591269,0,1,2021-12-30,Night Ride,1,Wahoo,Garmin
285,3.686587603,2642.755858,3750.567262,2.73282753,3.122872101,3.389564014,2.850632573,8.885608167,0,0,2020-12-09,?????????? ???? ???? ???????? ???????????????? ,1,Other,Garmin
286,3.49115046,2308.935066,3859.368391,3.803944494,3.270676915,4.150024586,3.088516893,8.299970653,0,0,2021-02-27,Morning 50,1,Wahoo,Wahoo
287,2.505224272,3365.8817,4995.225861,2.742420739,2.854281071,3.491691629,2.34310954,8.33604786,1,1,2021-04-13,Evening Ride,1,Other,Not using
288,3.724071366,2588.905732,3330.469292,3.697084149,3.392942938,3.275770408,3.449683145,10.8914967,0,0,2021-09-26,Night Ride,1,Bryton,Bryton
289,4.281874825,1364.596567,3294.996475,4.252174268,3.539850113,5.054390782,2.743475625,9.546934172,0,0,2020-12-11,Evening Ride,1,Not using,Not using
290,2.47575244,3122.627029,4626.936873,2.247134025,2.342391279,1.985345066,2.513367605,7.971139021,1,0,2022-02-19,Jeddah cyclists,1,Garmin,Wahoo
291,2.909158944,3039.981042,4028.875603,2.582648491,2.441334542,2.226404256,2.560709702,10.27404986,1,1,2022-11-10,Evening Ride,0,Wahoo,Garmin
292,4.587358173,2222.356553,4128.387329,3.697729687,2.821042284,3.75080308,2.623157779,11.15965572,0,0,2021-12-25,Night Ride,0,Wahoo,Garmin
293,3.566612499,2077.135515,4012.977755,3.934733875,3.287255946,3.921310523,2.247836727,8.06039977,0,0,2021-04-22,Evening Ride,0,Wahoo,Wahoo
294,3.124719882,2089.609876,4517.400674,3.729898182,3.316621064,4.124183978,2.506092257,9.08885145,1,0,2021-09-19,Evening Ride,1,Wahoo,Wahoo
295,3.416715872,2638.224977,3675.30955,3.172113105,2.845901527,3.322708485,3.204723648,10.74319408,0,1,2022-03-12,Evening Ride,1,Garmin,Garmin
296,4.723975305,1786.414304,2671.623361,3.677994836,3.796585692,4.024526638,3.414351792,10.47954803,0,1,2022-06-17,Evening Ride,1,Garmin,Wahoo
297,2.154841371,3284.109176,4534.646276,2.585665991,2.964258009,2.664553559,2.690982337,7.159650129,1,1,2022-09-03,Morning Ride,0,Other,Garmin
298,2.920133613,2290.961704,3671.285102,3.21978745,3.107613532,3.373736159,3.424367622,8.983483049,0,0,2022-03-07,4/22/2015,1,Garmin,Garmin
299,4.194977302,2554.466905,3573.563283,3.614194158,3.293195085,3.854076073,2.175096765,8.958501938,1,1,2022-07-05,Night Ride,1,Wahoo,Wahoo
